!date time U10 V10 air_pressure air_temperature relative_humidity cloud_cover short_wave
2018-07-08 14:00:00 0.204 4.132 10000.000 22.344 65.271 0.072 572.692
2018-07-08 15:00:00 -1.056 2.914 10000.000 22.695 60.288 0.051 717.732
2018-07-08 16:00:00 -0.031 -2.978 10000.000 22.640 58.704 0.051 813.474
2018-07-08 17:00:00 -1.563 -3.566 10000.000 23.308 55.469 0.051 861.573
2018-07-08 18:00:00 -3.184 -3.688 10000.000 23.128 58.434 0.050 862.974
2018-07-08 19:00:00 -2.907 -2.760 10000.000 23.130 63.515 0.050 817.531
2018-07-08 20:00:00 -3.385 -2.861 10000.000 23.143 66.222 0.050 724.384
2018-07-08 21:00:00 -3.695 -2.419 10000.000 23.266 64.121 0.050 585.635
2018-07-08 22:00:00 -4.348 -1.456 10000.000 23.341 63.918 0.050 412.005
2018-07-08 23:00:00 -4.680 -0.739 10000.000 23.637 66.389 0.050 225.574
2018-07-09 00:00:00 -4.523 -0.021 10000.000 23.362 68.994 0.050 57.892
2018-07-09 01:00:00 -4.496 0.883 10000.000 23.169 77.513 0.000 0.000
2018-07-09 02:00:00 -3.078 1.862 10000.000 22.967 74.683 0.050 0.000
2018-07-09 03:00:00 -1.867 3.076 10000.000 22.308 78.033 0.000 0.000
2018-07-09 04:00:00 0.499 3.535 10000.000 22.421 79.076 0.000 0.000
2018-07-09 05:00:00 0.890 3.278 10000.000 22.364 74.834 0.000 0.000
2018-07-09 06:00:00 0.199 3.593 10000.000 22.538 74.687 0.000 0.000
2018-07-09 07:00:00 1.600 3.192 10000.000 22.345 75.644 0.000 0.000
2018-07-09 08:00:00 0.955 2.504 10000.000 22.165 72.212 0.000 0.000
2018-07-09 09:00:00 1.750 2.622 10000.000 22.056 72.420 0.000 0.000
2018-07-09 10:00:00 2.748 3.246 10000.000 22.020 69.687 0.050 0.000
2018-07-09 11:00:00 3.790 3.361 10000.000 22.357 74.513 0.050 49.465
2018-07-09 12:00:00 3.982 3.279 10000.000 22.540 77.950 0.050 213.934
2018-07-09 13:00:00 4.802 2.111 10000.000 23.183 74.779 0.050 400.263
2018-07-09 14:00:00 4.672 1.485 10000.000 23.512 73.226 0.050 575.443
2018-07-09 15:00:00 4.396 2.188 10000.000 23.696 72.605 0.050 716.785
2018-07-09 16:00:00 4.482 1.374 10000.000 23.747 71.246 0.050 812.701
2018-07-09 17:00:00 3.726 2.644 10000.000 23.836 75.756 0.050 860.898
2018-07-09 18:00:00 2.321 3.584 10000.000 23.345 79.779 0.051 862.266
2018-07-09 19:00:00 3.694 2.849 10000.000 24.425 74.982 0.051 816.922
2018-07-09 20:00:00 3.904 3.633 10000.000 24.729 71.486 0.112 710.169
2018-07-09 21:00:00 1.877 3.900 10000.000 24.652 69.626 0.163 566.892
2018-07-09 22:00:00 1.101 3.986 10000.000 24.578 76.056 0.112 403.611
2018-07-09 23:00:00 1.270 3.118 10000.000 25.028 73.179 0.113 220.631
2018-07-10 00:00:00 1.574 2.804 10000.000 24.639 78.189 0.163 55.411
2018-07-10 01:00:00 1.518 3.471 10000.000 23.995 79.676 0.101 0.000
2018-07-10 02:00:00 2.896 3.955 10000.000 23.876 82.210 0.051 0.000
2018-07-10 03:00:00 2.729 4.191 10000.000 23.801 82.811 0.051 0.000
2018-07-10 04:00:00 3.723 2.935 10000.000 23.582 83.218 0.050 0.000
2018-07-10 05:00:00 5.468 0.501 10000.000 23.382 84.855 0.000 0.000
2018-07-10 06:00:00 5.963 0.718 10000.000 23.287 82.906 0.000 0.000
2018-07-10 07:00:00 4.836 1.208 10000.000 22.695 87.680 0.000 0.000
2018-07-10 08:00:00 4.976 -0.344 10000.000 22.569 90.049 0.000 0.000
2018-07-10 09:00:00 5.248 0.917 10000.000 22.554 88.739 0.050 0.000
2018-07-10 10:00:00 5.070 1.091 10000.000 22.435 88.999 0.200 0.000
2018-07-10 11:00:00 5.826 0.743 10000.000 22.698 88.205 0.275 45.548
2018-07-10 12:00:00 5.960 0.668 10000.000 23.220 86.522 0.451 192.832
2018-07-10 13:00:00 5.728 0.689 10000.000 23.093 87.363 0.191 383.887
2018-07-10 14:00:00 3.098 -3.417 10000.000 23.243 85.606 0.190 552.817
2018-07-10 15:00:00 2.140 -1.050 10000.000 23.534 83.869 0.180 690.627
2018-07-10 16:00:00 2.996 -1.212 10000.000 24.196 77.819 0.268 769.989
2018-07-10 17:00:00 -0.361 -3.411 10000.000 23.601 77.222 0.452 781.437
2018-07-10 18:00:00 2.132 -3.455 10000.000 23.786 75.202 0.592 733.533
2018-07-10 19:00:00 1.884 -3.304 10000.000 24.021 72.814 0.691 640.982
2018-07-10 20:00:00 0.937 -3.926 10000.000 24.080 74.362 0.573 623.008
2018-07-10 21:00:00 -0.401 -4.653 10000.000 24.322 71.111 0.444 532.164
2018-07-10 22:00:00 -0.784 -4.272 10000.000 24.556 69.868 0.351 383.149
2018-07-10 23:00:00 1.134 -5.617 10000.000 24.780 57.879 0.258 213.024
2018-07-11 00:00:00 2.954 -7.689 10000.000 23.526 61.408 0.382 52.254
2018-07-11 01:00:00 -0.191 -10.975 10000.000 22.801 61.474 0.373 0.000
2018-07-11 02:00:00 0.332 -9.400 10000.000 22.300 60.457 0.175 0.000
2018-07-11 03:00:00 -1.512 -10.407 10000.000 20.612 70.956 0.175 0.000
2018-07-11 04:00:00 -1.670 -8.381 10000.000 22.747 62.067 0.001 0.000
2018-07-11 05:00:00 0.767 -9.220 10000.000 21.143 72.072 0.001 0.000
2018-07-11 06:00:00 -6.629 -6.251 10000.000 20.933 73.384 0.000 0.000
2018-07-11 07:00:00 -2.306 -7.508 10000.000 20.667 73.245 0.000 0.000
2018-07-11 08:00:00 -0.358 -8.075 10000.000 20.440 73.819 0.000 0.000
2018-07-11 09:00:00 -1.688 -7.784 10000.000 20.244 75.871 0.111 0.000
2018-07-11 10:00:00 -3.649 -6.459 10000.000 20.317 74.820 0.000 0.000
2018-07-11 11:00:00 -2.860 -4.845 10000.000 20.524 74.863 0.000 47.583
2018-07-11 12:00:00 -1.582 -5.296 10000.000 20.801 74.639 0.000 214.653
2018-07-11 13:00:00 0.323 -4.761 10000.000 20.908 77.359 0.050 396.991
2018-07-11 14:00:00 -2.137 -3.888 10000.000 21.046 77.650 0.050 572.614
2018-07-11 15:00:00 -2.009 -3.053 10000.000 21.562 76.487 0.050 714.381
2018-07-11 16:00:00 -2.163 -2.755 10000.000 22.454 70.782 0.164 785.360
2018-07-11 17:00:00 -0.519 -4.263 10000.000 21.856 74.893 0.232 820.789
2018-07-11 18:00:00 -0.340 -4.441 10000.000 22.244 72.042 0.406 792.684
2018-07-11 19:00:00 -2.720 -1.861 10000.000 22.612 68.578 0.360 759.565
2018-07-11 20:00:00 -1.612 1.915 10000.000 23.062 63.226 0.424 662.095
2018-07-11 21:00:00 1.207 2.547 10000.000 23.603 60.957 0.246 555.997
2018-07-11 22:00:00 1.640 2.231 10000.000 23.874 57.560 0.283 387.736
2018-07-11 23:00:00 1.425 1.721 10000.000 23.689 59.040 0.145 217.268
2018-07-12 00:00:00 2.308 1.421 10000.000 22.958 58.400 0.171 53.747
2018-07-12 01:00:00 0.855 2.095 10000.000 21.991 64.400 0.265 0.000
2018-07-12 02:00:00 -2.647 1.090 10000.000 21.820 70.138 0.112 0.000
2018-07-12 03:00:00 -3.351 0.282 10000.000 21.779 73.722 0.092 0.000
2018-07-12 04:00:00 -3.463 0.471 10000.000 21.705 75.466 0.000 0.000
2018-07-12 05:00:00 -3.336 1.439 10000.000 21.422 76.871 0.000 0.000
2018-07-12 06:00:00 -2.896 0.639 10000.000 21.373 77.000 0.000 0.000
2018-07-12 07:00:00 -1.759 -0.089 10000.000 20.798 76.294 0.000 0.000
2018-07-12 08:00:00 -1.391 1.816 10000.000 20.741 75.855 0.000 0.000
2018-07-12 09:00:00 -1.664 1.332 10000.000 20.681 76.973 0.050 0.000
2018-07-12 10:00:00 -2.268 0.991 10000.000 20.343 78.080 0.050 0.000
2018-07-12 11:00:00 -2.687 3.198 10000.000 21.408 72.592 0.050 45.223
2018-07-12 12:00:00 -2.052 2.652 10000.000 21.614 74.402 0.050 208.784
2018-07-12 13:00:00 -4.941 1.478 10000.000 21.942 74.862 0.162 382.958
2018-07-12 14:00:00 -4.339 1.032 10000.000 22.241 68.829 0.164 553.071
2018-07-12 15:00:00 -3.973 -0.330 10000.000 23.116 60.246 0.212 683.691
2018-07-12 16:00:00 -3.717 -0.201 10000.000 22.532 67.734 0.274 767.238
2018-07-12 17:00:00 -2.897 2.383 10000.000 22.773 65.772 0.278 812.888
2018-07-12 18:00:00 -2.731 -3.482 10000.000 22.880 66.284 0.274 815.081
2018-07-12 19:00:00 -3.010 -4.028 10000.000 22.851 67.719 0.336 762.895
2018-07-12 20:00:00 -5.508 1.075 10000.000 23.117 66.518 0.336 675.656
2018-07-12 21:00:00 -4.074 -4.654 10000.000 23.104 66.323 0.342 544.941
2018-07-12 22:00:00 -2.933 -5.779 10000.000 23.301 66.246 0.336 382.833
2018-07-12 23:00:00 -5.141 -2.294 10000.000 22.905 68.370 0.334 208.224
2018-07-13 00:00:00 -7.399 0.754 10000.000 22.902 73.892 0.342 51.091
2018-07-13 01:00:00 -4.153 -3.015 10000.000 22.517 77.225 0.274 0.000
2018-07-13 02:00:00 -5.089 -3.195 10000.000 22.457 76.352 0.271 0.000
2018-07-13 03:00:00 -4.067 3.046 10000.000 23.096 74.450 0.332 0.000
2018-07-13 04:00:00 -5.046 4.689 10000.000 22.244 77.820 0.355 0.000
2018-07-13 05:00:00 -2.792 1.862 10000.000 22.051 79.434 0.201 0.000
2018-07-13 06:00:00 -1.852 1.195 10000.000 21.634 77.257 0.201 0.000
2018-07-13 07:00:00 -1.993 3.432 10000.000 21.640 75.799 0.150 0.000
2018-07-13 08:00:00 -0.029 2.704 10000.000 21.476 76.541 0.051 0.000
2018-07-13 09:00:00 -0.989 2.721 10000.000 21.135 79.262 0.151 0.000
2018-07-13 10:00:00 -0.740 1.434 10000.000 21.126 78.614 0.150 0.000
2018-07-13 11:00:00 -1.261 1.867 10000.000 21.706 78.271 0.336 40.943
2018-07-13 12:00:00 -0.754 3.012 10000.000 22.075 82.274 0.284 195.706
2018-07-13 13:00:00 -1.516 3.883 10000.000 22.824 78.511 0.286 371.914
2018-07-13 14:00:00 0.884 2.523 10000.000 23.176 73.814 0.472 513.658
2018-07-13 15:00:00 0.826 2.299 10000.000 24.385 69.865 0.274 674.364
2018-07-13 16:00:00 2.352 0.269 10000.000 24.504 66.636 0.332 757.581
2018-07-13 17:00:00 2.446 -1.889 10000.000 24.461 67.730 0.361 798.404
2018-07-13 18:00:00 0.269 -2.611 10000.000 24.611 67.550 0.294 811.338
2018-07-13 19:00:00 -0.784 -2.770 10000.000 25.090 65.247 0.305 767.076
2018-07-13 20:00:00 0.129 -2.767 10000.000 25.219 60.574 0.211 691.645
2018-07-13 21:00:00 -2.368 -2.287 10000.000 25.432 59.593 0.254 553.678
2018-07-13 22:00:00 -2.409 -2.686 10000.000 25.209 61.676 0.110 400.670
2018-07-13 23:00:00 -3.186 -0.403 10000.000 24.989 62.341 0.100 217.918
2018-07-14 00:00:00 -3.671 0.009 10000.000 24.509 69.696 0.050 53.677
2018-07-14 01:00:00 -4.119 1.539 10000.000 23.741 78.976 0.100 0.000
2018-07-14 02:00:00 -3.249 4.463 10000.000 23.535 79.286 0.100 0.000
2018-07-14 03:00:00 -2.818 2.270 10000.000 23.382 78.782 0.050 0.000
2018-07-14 04:00:00 -0.761 4.136 10000.000 24.207 74.435 0.000 0.000
2018-07-14 05:00:00 -0.408 3.169 10000.000 23.137 83.036 0.050 0.000
2018-07-14 06:00:00 0.825 3.074 10000.000 23.021 84.784 0.000 0.000
2018-07-14 07:00:00 1.353 4.519 10000.000 23.110 85.276 0.000 0.000
2018-07-14 08:00:00 1.370 5.184 10000.000 23.098 86.156 0.050 0.000
2018-07-14 09:00:00 2.520 5.188 10000.000 22.982 84.732 0.050 0.000
2018-07-14 10:00:00 2.031 4.013 10000.000 23.042 83.972 0.101 0.000
2018-07-14 11:00:00 1.075 5.071 10000.000 23.417 85.647 0.342 39.482
2018-07-14 12:00:00 1.430 4.176 10000.000 23.785 86.373 0.334 192.043
2018-07-14 13:00:00 3.260 1.500 10000.000 24.185 85.714 0.334 366.736
2018-07-14 14:00:00 2.280 2.651 10000.000 24.526 81.800 0.402 523.333
2018-07-14 15:00:00 3.135 2.828 10000.000 24.080 85.229 0.384 657.781
2018-07-14 16:00:00 3.846 2.562 10000.000 24.461 84.638 0.384 747.823
2018-07-14 17:00:00 4.440 0.247 10000.000 25.163 75.245 0.480 770.822
2018-07-14 18:00:00 3.724 0.573 10000.000 25.028 79.121 0.529 756.864
2018-07-14 19:00:00 4.227 0.130 10000.000 25.413 74.081 0.516 721.147
2018-07-14 20:00:00 2.277 -2.689 10000.000 24.986 77.928 0.386 666.596
2018-07-14 21:00:00 0.982 -2.251 10000.000 24.788 83.544 0.337 543.908
2018-07-14 22:00:00 -2.936 1.669 10000.000 24.739 85.026 0.451 369.824
2018-07-14 23:00:00 -1.404 3.106 10000.000 24.471 89.087 0.392 203.564
2018-07-15 00:00:00 -2.415 2.270 10000.000 24.325 90.036 0.448 47.846
2018-07-15 01:00:00 -2.628 2.247 10000.000 24.158 88.895 0.486 0.000
2018-07-15 02:00:00 -0.830 2.213 10000.000 24.052 90.212 0.425 0.000
2018-07-15 03:00:00 0.433 2.082 10000.000 24.012 89.372 0.478 0.000
2018-07-15 04:00:00 -0.440 3.500 10000.000 25.015 82.355 0.256 0.000
2018-07-15 05:00:00 -0.754 2.870 10000.000 24.809 83.509 0.426 0.000
2018-07-15 06:00:00 1.688 2.884 10000.000 24.710 84.174 0.789 0.000
2018-07-15 07:00:00 2.099 0.431 10000.000 24.559 84.637 0.476 0.000
2018-07-15 08:00:00 -0.269 -2.134 10000.000 24.503 80.925 0.558 0.000
2018-07-15 09:00:00 -2.543 0.148 10000.000 24.254 86.814 0.770 0.000
2018-07-15 10:00:00 -1.171 -2.533 10000.000 24.224 87.445 0.661 0.000
2018-07-15 11:00:00 0.012 -2.218 10000.000 23.442 90.325 0.592 34.657
2018-07-15 12:00:00 0.498 -3.192 10000.000 24.532 87.508 0.281 192.280
2018-07-15 13:00:00 -1.063 -1.567 10000.000 24.982 82.894 0.256 370.560
2018-07-15 14:00:00 -1.149 -1.432 10000.000 25.302 82.294 0.182 546.216
2018-07-15 15:00:00 -1.714 -1.250 10000.000 25.439 82.696 0.150 689.111
2018-07-15 16:00:00 -2.340 -1.442 10000.000 24.897 88.162 0.214 773.117
2018-07-15 17:00:00 -3.779 -2.682 10000.000 24.877 88.970 0.184 825.389
2018-07-15 18:00:00 -4.243 -2.465 10000.000 25.055 87.972 0.374 796.252
2018-07-15 19:00:00 -4.256 -1.865 10000.000 25.228 86.122 0.235 775.879
2018-07-15 20:00:00 -3.064 0.888 10000.000 25.532 85.496 0.274 681.640
2018-07-15 21:00:00 -2.092 0.650 10000.000 25.757 86.038 0.274 549.741
2018-07-15 22:00:00 -1.675 0.462 10000.000 25.852 84.074 0.150 394.525
2018-07-15 23:00:00 -2.616 1.657 10000.000 25.865 83.227 0.100 215.689
2018-07-16 00:00:00 -2.781 2.258 10000.000 26.128 85.215 0.169 49.811
2018-07-16 01:00:00 -1.887 2.476 10000.000 25.199 91.409 0.270 0.000
2018-07-16 02:00:00 -1.004 1.328 10000.000 24.804 90.287 0.345 0.000
2018-07-16 03:00:00 -0.447 1.714 10000.000 24.718 90.624 0.255 0.000
2018-07-16 04:00:00 0.313 2.449 10000.000 24.663 88.843 0.000 0.000
2018-07-16 05:00:00 1.298 3.610 10000.000 24.851 88.795 0.000 0.000
2018-07-16 06:00:00 1.786 3.225 10000.000 24.686 88.293 0.000 0.000
2018-07-16 07:00:00 1.976 4.937 10000.000 24.652 88.181 0.001 0.000
2018-07-16 08:00:00 4.413 3.436 10000.000 24.378 88.511 0.172 0.000
2018-07-16 09:00:00 3.919 2.720 10000.000 24.379 88.162 0.192 0.000
2018-07-16 10:00:00 3.365 3.486 10000.000 24.159 90.007 0.081 0.000
2018-07-16 11:00:00 2.203 4.748 10000.000 24.478 89.455 0.305 36.881
2018-07-16 12:00:00 0.634 4.869 10000.000 24.454 90.854 0.502 179.507
2018-07-16 13:00:00 3.843 4.164 10000.000 24.630 91.708 0.496 346.703
2018-07-16 14:00:00 3.540 3.744 10000.000 25.212 89.169 0.234 538.915
2018-07-16 15:00:00 2.622 4.332 10000.000 25.450 86.800 0.330 663.145
2018-07-16 16:00:00 2.497 3.948 10000.000 25.793 86.149 0.595 684.460
2018-07-16 17:00:00 3.293 2.787 10000.000 26.407 85.383 0.549 745.785
2018-07-16 18:00:00 4.203 2.151 10000.000 26.235 85.800 0.601 725.270
2018-07-16 19:00:00 5.888 0.490 10000.000 26.506 86.262 0.468 733.462
2018-07-16 20:00:00 4.617 2.184 10000.000 24.326 97.112 0.514 637.356
2018-07-16 21:00:00 2.822 1.820 10000.000 26.084 87.560 0.543 506.755
2018-07-16 22:00:00 2.473 0.526 10000.000 26.787 80.694 0.493 362.261
2018-07-16 23:00:00 2.785 0.318 10000.000 26.246 80.930 0.613 182.818
2018-07-17 00:00:00 -1.241 4.208 10000.000 25.840 83.363 0.622 41.943
2018-07-17 01:00:00 -1.105 3.336 10000.000 24.785 93.371 0.486 0.000
2018-07-17 02:00:00 0.725 6.282 10000.000 24.461 93.957 0.407 0.000
2018-07-17 03:00:00 2.953 5.586 10000.000 24.140 95.880 0.334 0.000
2018-07-17 04:00:00 3.253 5.047 10000.000 24.213 95.326 0.107 0.000
2018-07-17 05:00:00 4.947 4.728 10000.000 24.140 94.350 0.197 0.000
2018-07-17 06:00:00 6.138 2.650 10000.000 23.863 95.001 0.478 0.000
2018-07-17 07:00:00 8.138 1.012 10000.000 23.951 90.840 0.477 0.000
2018-07-17 08:00:00 5.192 -7.563 10000.000 23.723 90.004 0.298 0.000
2018-07-17 09:00:00 1.191 -7.473 10000.000 22.966 88.223 0.098 0.000
2018-07-17 10:00:00 -1.557 -7.046 10000.000 22.747 89.142 0.177 0.000
2018-07-17 11:00:00 0.050 -6.976 10000.000 22.566 88.395 0.572 32.374
2018-07-17 12:00:00 -1.166 -8.720 10000.000 21.679 88.388 0.736 148.618
2018-07-17 13:00:00 0.067 -8.579 10000.000 22.081 78.014 0.598 327.277
2018-07-17 14:00:00 -0.711 -7.634 10000.000 22.125 75.739 0.459 509.932
2018-07-17 15:00:00 -2.227 -6.142 10000.000 22.755 70.822 0.137 688.557
2018-07-17 16:00:00 -0.207 -5.281 10000.000 23.781 64.389 0.070 798.913
2018-07-17 17:00:00 0.486 -6.382 10000.000 23.326 67.349 0.370 793.131
2018-07-17 18:00:00 2.725 -4.813 10000.000 23.377 63.056 0.244 815.756
2018-07-17 19:00:00 3.210 -4.382 10000.000 24.062 58.239 0.300 764.463
2018-07-17 20:00:00 2.647 -3.159 10000.000 24.752 52.611 0.350 669.546
2018-07-17 21:00:00 0.211 -5.590 10000.000 24.065 55.662 0.318 542.938
2018-07-17 22:00:00 -0.696 -6.411 10000.000 23.817 57.178 0.444 367.364
2018-07-17 23:00:00 -0.860 -6.502 10000.000 23.572 58.506 0.265 205.407
2018-07-18 00:00:00 -0.157 -7.620 10000.000 23.360 60.679 0.545 42.863
2018-07-18 01:00:00 -2.893 -8.561 10000.000 22.843 61.597 0.550 0.000
2018-07-18 02:00:00 -5.218 -4.817 10000.000 22.260 65.402 0.230 0.000
2018-07-18 03:00:00 -0.137 -9.432 10000.000 21.883 67.415 0.019 0.000
2018-07-18 04:00:00 -1.339 -7.719 10000.000 21.139 70.087 0.010 0.000
2018-07-18 05:00:00 -3.248 -6.997 10000.000 20.816 68.684 0.271 0.000
2018-07-18 06:00:00 -1.117 -8.256 10000.000 20.663 69.238 0.160 0.000
2018-07-18 07:00:00 0.389 -7.433 10000.000 20.212 74.441 0.029 0.000
2018-07-18 08:00:00 1.281 -5.310 10000.000 19.832 78.417 0.010 0.000
2018-07-18 09:00:00 -1.892 -6.516 10000.000 19.566 75.218 0.050 0.000
2018-07-18 10:00:00 -1.904 -7.442 10000.000 19.338 77.137 0.060 0.000
2018-07-18 11:00:00 -1.787 -6.081 10000.000 19.473 77.458 0.212 34.501
2018-07-18 12:00:00 -0.927 -6.175 10000.000 19.768 78.446 0.206 189.416
2018-07-18 13:00:00 -2.915 -5.550 10000.000 20.634 73.595 0.370 356.728
2018-07-18 14:00:00 -2.730 -4.874 10000.000 21.090 73.744 0.360 522.402
2018-07-18 15:00:00 -2.032 -3.583 10000.000 20.732 73.416 0.534 619.530
2018-07-18 16:00:00 -0.044 -3.516 10000.000 21.249 70.493 0.524 709.275
2018-07-18 17:00:00 -1.942 -2.194 10000.000 21.235 70.208 0.548 744.398
2018-07-18 18:00:00 -2.209 -3.284 10000.000 22.017 62.698 0.488 766.853
2018-07-18 19:00:00 -2.996 0.364 10000.000 21.680 66.924 0.430 740.610
2018-07-18 20:00:00 -2.840 -2.180 10000.000 22.287 58.242 0.299 675.540
2018-07-18 21:00:00 2.282 0.858 10000.000 22.723 52.571 0.112 565.850
2018-07-18 22:00:00 -1.310 3.630 10000.000 22.967 52.396 0.112 394.477
2018-07-18 23:00:00 -0.715 -3.411 10000.000 23.288 50.396 0.050 214.981
2018-07-19 00:00:00 1.280 -2.473 10000.000 23.166 48.831 0.050 47.698
2018-07-19 01:00:00 1.059 -3.148 10000.000 21.674 59.360 0.050 0.000
2018-07-19 02:00:00 -0.095 -2.992 10000.000 21.408 59.716 0.000 0.000
2018-07-19 03:00:00 -2.285 -0.877 10000.000 21.366 66.236 0.000 0.000
2018-07-19 04:00:00 -3.317 -0.167 10000.000 20.839 71.507 0.000 0.000
2018-07-19 05:00:00 -4.217 0.400 10000.000 21.263 69.352 0.050 0.000
2018-07-19 06:00:00 -3.569 0.416 10000.000 21.022 68.382 0.000 0.000
2018-07-19 07:00:00 -3.255 2.304 10000.000 21.170 66.850 0.000 0.000
2018-07-19 08:00:00 -4.531 1.318 10000.000 20.704 72.044 0.077 0.000
2018-07-19 09:00:00 -4.431 0.444 10000.000 20.608 71.181 0.000 0.000
2018-07-19 10:00:00 -4.063 1.906 10000.000 20.408 71.589 0.000 0.000
2018-07-19 11:00:00 -1.088 5.017 10000.000 20.942 71.749 0.051 34.369
2018-07-19 12:00:00 -2.038 1.898 10000.000 21.203 74.861 0.051 195.252
2018-07-19 13:00:00 -2.555 3.056 10000.000 21.647 75.264 0.051 381.956
2018-07-19 14:00:00 -2.731 2.368 10000.000 21.982 71.799 0.051 559.148
2018-07-19 15:00:00 -1.787 4.101 10000.000 22.463 66.668 0.113 689.855
2018-07-19 16:00:00 -1.343 2.486 10000.000 22.923 62.336 0.121 784.736
2018-07-19 17:00:00 -4.383 -1.747 10000.000 22.634 64.424 0.225 814.584
2018-07-19 18:00:00 -5.087 -2.231 10000.000 22.732 65.300 0.225 816.838
2018-07-19 19:00:00 -4.965 0.119 10000.000 22.956 66.162 0.266 767.544
2018-07-19 20:00:00 -7.697 -2.174 10000.000 23.051 68.624 0.275 677.540
2018-07-19 21:00:00 -8.782 -2.523 10000.000 23.161 67.120 0.337 538.449
2018-07-19 22:00:00 -6.964 -2.679 10000.000 23.970 67.364 0.336 374.879
2018-07-19 23:00:00 -6.362 -0.445 10000.000 23.338 70.719 0.274 202.202
2018-07-20 00:00:00 -8.055 -3.836 10000.000 23.322 76.837 0.274 43.867
2018-07-20 01:00:00 -9.587 -1.350 10000.000 22.356 80.353 0.224 0.000
2018-07-20 02:00:00 -7.743 1.774 10000.000 22.740 74.213 0.112 0.000
2018-07-20 03:00:00 -7.302 1.297 10000.000 22.815 74.760 0.000 0.000
2018-07-20 04:00:00 -5.381 2.151 10000.000 22.924 75.984 0.000 0.000
2018-07-20 05:00:00 -3.659 5.096 10000.000 23.076 75.663 0.000 0.000
2018-07-20 06:00:00 -4.602 2.055 10000.000 22.981 75.247 0.000 0.000
2018-07-20 07:00:00 -3.289 4.019 10000.000 22.827 74.028 0.020 0.000
2018-07-20 08:00:00 -3.443 6.553 10000.000 22.680 75.212 0.261 0.000
2018-07-20 09:00:00 -1.043 6.599 10000.000 22.637 76.094 0.222 0.000
2018-07-20 10:00:00 -6.462 5.377 10000.000 22.553 79.296 0.171 0.000
2018-07-20 11:00:00 -0.372 10.788 10000.000 22.635 81.278 0.390 30.270
2018-07-20 12:00:00 -3.412 7.625 10000.000 22.889 82.715 0.410 177.669
2018-07-20 13:00:00 -0.131 8.807 10000.000 23.044 83.258 0.451 345.244
2018-07-20 14:00:00 -0.772 8.441 10000.000 24.220 78.675 0.275 528.061
2018-07-20 15:00:00 -0.766 7.502 10000.000 24.265 81.070 0.593 597.040
2018-07-20 16:00:00 -1.999 5.789 10000.000 24.690 81.364 0.565 692.479
2018-07-20 17:00:00 3.262 7.100 10000.000 24.748 80.575 0.779 597.255
2018-07-20 18:00:00 -0.972 5.421 10000.000 23.530 85.954 0.862 511.709
2018-07-20 19:00:00 -0.110 4.130 10000.000 22.700 92.169 0.764 580.711
2018-07-20 20:00:00 2.412 5.391 10000.000 21.953 94.065 0.810 476.239
2018-07-20 21:00:00 3.861 6.993 10000.000 23.411 86.767 0.773 407.112
2018-07-20 22:00:00 4.171 8.191 10000.000 23.677 82.969 0.457 361.791
2018-07-20 23:00:00 -4.604 4.705 10000.000 23.795 83.971 0.563 183.384
2018-07-21 00:00:00 0.002 7.465 10000.000 23.806 84.750 0.485 40.255
2018-07-21 01:00:00 -2.562 6.272 10000.000 24.412 82.742 0.478 0.000
2018-07-21 02:00:00 -0.627 6.051 10000.000 23.509 86.271 0.513 0.000
2018-07-21 03:00:00 -1.969 6.330 10000.000 23.548 84.863 0.371 0.000
2018-07-21 04:00:00 -4.854 5.746 10000.000 23.364 84.302 0.891 0.000
2018-07-21 05:00:00 -0.439 7.179 10000.000 23.987 79.331 0.639 0.000
2018-07-21 06:00:00 -0.670 8.663 10000.000 23.024 84.121 0.598 0.000
2018-07-21 07:00:00 -5.114 8.068 10000.000 22.659 85.591 0.708 0.000
2018-07-21 08:00:00 -1.699 9.920 10000.000 22.226 87.871 0.586 0.000
2018-07-21 09:00:00 -0.008 9.416 10000.000 21.241 92.834 0.859 0.000
2018-07-21 10:00:00 1.114 10.304 10000.000 21.740 89.609 0.889 0.000
2018-07-21 11:00:00 -4.845 6.723 10000.000 21.618 89.355 0.851 19.118
2018-07-21 12:00:00 -1.522 7.604 10000.000 21.558 88.816 0.919 97.931
2018-07-21 13:00:00 0.464 9.407 10000.000 21.474 89.737 0.844 236.120
2018-07-21 14:00:00 -0.756 9.726 10000.000 21.495 90.781 0.980 224.229
2018-07-21 15:00:00 -1.986 8.095 10000.000 21.667 89.170 0.864 417.621
2018-07-21 16:00:00 -2.102 9.101 10000.000 22.019 86.934 0.864 476.643
2018-07-21 17:00:00 -1.478 3.977 10000.000 22.963 83.209 0.776 599.471
2018-07-21 18:00:00 -0.439 4.489 10000.000 22.896 83.498 0.708 656.768
2018-07-21 19:00:00 -3.777 3.552 10000.000 23.109 83.017 0.762 581.545
2018-07-21 20:00:00 -1.569 5.603 10000.000 22.901 84.378 0.862 427.591
2018-07-21 21:00:00 -6.273 4.227 10000.000 24.028 79.266 0.780 401.426
2018-07-21 22:00:00 -7.942 3.317 10000.000 23.910 82.078 0.789 274.794
2018-07-21 23:00:00 -4.641 2.281 10000.000 22.602 88.339 0.789 145.279
2018-07-22 00:00:00 -5.021 -0.419 10000.000 23.310 85.284 0.779 30.426
2018-07-22 01:00:00 -6.614 4.845 10000.000 23.356 84.369 0.776 0.000
